"id";"campaign_id";"coupon_id";"redemption_status";"customer_id";"age_range";"marital_status";"rented";"family_size";"no_of_children";"income_bracket"
12854;11;795;0;0;"";"";0;0;"";0
12855;8;94;0;205;"46-55";"Married";0;2;"";7
12861;29;868;0;0;"";"";0;0;"";0
12863;13;25;0;0;"";"";0;0;"";0
12864;8;846;0;0;"";"";0;0;"";0
12865;7;691;0;0;"";"";0;0;"";0
12867;8;672;0;508;"18-25";"";0;2;"";6
12868;8;509;0;0;"";"";0;0;"";0
12869;9;578;0;265;"18-25";"Single";0;2;"";3
12870;13;786;0;112;"46-55";"";0;2;"";4
12871;8;884;0;0;"";"";0;0;"";0
12872;13;434;0;0;"";"";0;0;"";0
12873;30;997;0;1256;"36-45";"";0;1;"";4
12874;7;17;0;877;"46-55";"Married";0;2;"";5
12876;30;818;0;607;"70+";"Single";0;1;"";4
12877;8;805;0;674;"56-70";"Married";0;2;"";7
12878;8;983;0;0;"";"";0;0;"";0
12879;8;7;0;871;"36-45";"Married";0;3;"1";7
12880;11;1012;0;0;"";"";0;0;"";0
12881;26;335;0;153;"46-55";"";1;1;"";5
12882;30;391;0;0;"";"";0;0;"";0
12884;13;148;0;657;"26-35";"Married";0;4;"2";1
12885;26;1009;0;566;"26-35";"Married";0;4;"2";5
12889;26;1024;0;595;"18-25";"";0;2;"";2
12890;8;54;0;0;"";"";0;0;"";0
12891;13;1025;0;39;"70+";"Married";0;2;"";4
12892;7;986;0;495;"36-45";"Married";1;2;"";8
12893;13;513;0;124;"46-55";"Married";0;2;"";6
12894;8;579;0;784;"46-55";"Single";0;2;"";4
12895;13;951;0;0;"";"";0;0;"";0
12896;30;282;0;0;"";"";0;0;"";0
12897;9;870;0;0;"";"";0;0;"";0
12898;26;349;0;725;"56-70";"";1;3;"1";3
12899;26;605;0;460;"70+";"Married";0;2;"";5
12900;30;665;0;0;"";"";0;0;"";0
12901;13;771;0;0;"";"";0;0;"";0
12905;30;576;0;0;"";"";0;0;"";0
12908;8;97;0;143;"70+";"";0;1;"";2
12910;8;12;0;0;"";"";0;0;"";0
12911;8;532;0;0;"";"";0;0;"";0
12916;13;112;0;851;"36-45";"";0;2;"";6
12917;13;992;0;766;"36-45";"Married";0;2;"";9
12919;8;902;0;0;"";"";0;0;"";0
12921;13;1031;0;0;"";"";0;0;"";0
12922;12;526;0;1192;"70+";"";0;1;"";2
12923;10;457;0;0;"";"";0;0;"";0
12924;8;598;0;0;"";"";0;0;"";0
12925;26;453;0;0;"";"";0;0;"";0
12929;8;65;0;0;"";"";0;0;"";0
12930;28;853;0;0;"";"";0;0;"";0
12931;8;73;0;0;"";"";0;0;"";0
12932;12;466;0;293;"56-70";"";0;1;"";4
12935;30;1076;0;1061;"36-45";"Single";0;1;"";3
12936;8;1048;0;0;"";"";0;0;"";0
12939;12;572;0;905;"36-45";"Married";0;2;"";1
12940;8;610;0;0;"";"";0;0;"";0
12944;13;1059;0;545;"70+";"Married";0;3;"1";4
12945;8;84;0;329;"46-55";"";0;2;"";6
12947;8;902;0;355;"46-55";"";0;2;"";6
12950;5;279;0;0;"";"";0;0;"";0
12952;29;868;0;1467;"36-45";"Married";0;2;"";5
12953;9;788;0;119;"46-55";"";0;1;"";3
12954;8;916;0;0;"";"";0;0;"";0
12956;29;785;0;586;"46-55";"";0;1;"";4
12957;11;658;0;0;"";"";0;0;"";0
12962;13;115;0;891;"36-45";"Married";0;2;"";5
12966;13;162;0;1347;"36-45";"";0;1;"";4
12967;5;455;0;0;"";"";0;0;"";0
12968;13;275;0;0;"";"";0;0;"";0
12970;13;1114;0;0;"";"";0;0;"";0
12971;26;365;0;293;"56-70";"";0;1;"";4
12975;10;732;0;978;"26-35";"Married";1;4;"2";7
12976;8;64;0;0;"";"";0;0;"";0
12977;8;53;0;0;"";"";0;0;"";0
12978;8;278;0;0;"";"";0;0;"";0
12979;7;1102;0;51;"70+";"Married";0;2;"";2
12980;30;733;0;876;"36-45";"Single";0;1;"";9
12982;8;79;0;0;"";"";0;0;"";0
12984;13;23;0;0;"";"";0;0;"";0
12985;13;408;0;167;"46-55";"";0;2;"";4
12987;26;916;0;0;"";"";0;0;"";0
12989;13;473;0;1376;"70+";"Married";0;2;"";3
12990;29;1040;0;0;"";"";0;0;"";0
12992;8;884;0;389;"26-35";"Married";0;4;"2";6
12993;8;755;0;560;"46-55";"";0;2;"";5
12994;10;824;0;186;"26-35";"";0;2;"";4
12995;26;776;0;265;"18-25";"Single";0;2;"";3
12996;13;152;0;0;"";"";0;0;"";0
12999;8;865;0;185;"46-55";"Single";0;1;"";7
13002;30;1101;0;876;"36-45";"Single";0;1;"";9
13003;30;626;0;0;"";"";0;0;"";0
13005;13;121;0;269;"46-55";"";0;1;"";7
13008;13;770;0;0;"";"";0;0;"";0
13011;13;940;0;1111;"46-55";"Single";0;2;"";7
13017;7;1102;0;78;"36-45";"Married";0;4;"2";8
13020;2;853;0;0;"";"";0;0;"";0
13023;10;280;0;1083;"26-35";"Married";1;4;"2";2
13024;2;897;0;1402;"18-25";"Single";0;1;"";12
13026;7;986;0;1164;"26-35";"";0;4;"2";2
13028;9;578;0;1410;"46-55";"";0;3;"1";10
13029;8;79;0;0;"";"";0;0;"";0
13031;8;513;0;0;"";"";0;0;"";0
13033;8;981;0;0;"";"";0;0;"";0
13034;29;3;0;0;"";"";0;0;"";0
13035;13;512;0;297;"70+";"Single";0;1;"";3
13036;26;435;0;0;"";"";0;0;"";0
13037;13;22;0;0;"";"";0;0;"";0
13038;26;361;0;0;"";"";0;0;"";0
13041;13;1114;0;1356;"26-35";"Married";0;3;"1";6
13042;8;911;0;0;"";"";0;0;"";0
13043;5;893;0;0;"";"";0;0;"";0
13044;8;54;0;1581;"26-35";"";0;3;"1";1
13047;26;1019;0;1046;"46-55";"Married";0;2;"";6
13049;8;989;0;0;"";"";0;0;"";0
13051;13;601;0;880;"56-70";"";0;1;"";2
13055;13;881;0;0;"";"";0;0;"";0
13056;13;23;0;1444;"46-55";"Married";0;2;"";12
13057;8;51;0;0;"";"";0;0;"";0
13059;13;165;0;131;"46-55";"";0;2;"";5
13060;30;998;0;520;"36-45";"Married";0;2;"";6
13062;13;578;0;0;"";"";0;0;"";0
13064;8;1073;0;0;"";"";0;0;"";0
13065;26;365;0;0;"";"";0;0;"";0
13066;13;1007;0;622;"36-45";"Married";0;4;"2";5
13068;30;919;0;0;"";"";0;0;"";0
13069;8;271;0;1023;"18-25";"Single";1;4;"3+";1
13070;8;66;0;0;"";"";0;0;"";0
13073;13;617;0;0;"";"";0;0;"";0
13074;13;508;0;1083;"26-35";"Married";1;4;"2";2
13077;13;892;0;230;"36-45";"";0;2;"";5
13078;8;598;0;860;"26-35";"Single";0;1;"";1
13083;29;243;0;136;"56-70";"Single";0;2;"";1
13084;8;616;0;0;"";"";0;0;"";0
13086;7;641;0;695;"56-70";"Married";0;2;"";6
13087;8;51;0;0;"";"";0;0;"";0
13088;8;490;0;0;"";"";0;0;"";0
13091;13;992;0;536;"46-55";"Married";0;2;"";11
13092;30;414;0;0;"";"";0;0;"";0
13093;8;1002;0;1309;"26-35";"Married";0;3;"1";7
13094;13;114;0;0;"";"";0;0;"";0
13098;13;148;0;1033;"36-45";"Single";0;1;"";1
13101;8;807;0;904;"36-45";"";0;2;"";9
13102;26;851;0;0;"";"";0;0;"";0
13103;13;1047;0;0;"";"";0;0;"";0
13104;8;744;0;891;"36-45";"Married";0;2;"";5
13105;13;1070;0;516;"70+";"";0;2;"";4
13108;11;669;0;952;"46-55";"Married";0;4;"2";5
13110;13;1083;0;0;"";"";0;0;"";0
13111;13;144;0;1036;"36-45";"";0;2;"";9
13112;11;1044;0;1178;"36-45";"Married";0;3;"1";4
13113;13;454;0;0;"";"";0;0;"";0
13114;13;723;0;1558;"36-45";"Married";0;3;"1";6
13115;7;392;0;0;"";"";0;0;"";0
13116;9;578;0;0;"";"";0;0;"";0
13118;9;635;0;265;"18-25";"Single";0;2;"";3
13119;30;359;0;0;"";"";0;0;"";0
13120;13;692;0;1533;"18-25";"";0;1;"";1
13121;30;486;0;231;"46-55";"";0;1;"";5
13122;29;643;0;0;"";"";0;0;"";0
13126;13;754;0;0;"";"";0;0;"";0
13127;8;727;0;0;"";"";0;0;"";0
13128;26;694;0;524;"26-35";"";0;1;"";5
13129;27;394;0;0;"";"";0;0;"";0
13132;29;597;0;911;"46-55";"Married";0;3;"1";8
13133;8;494;0;0;"";"";0;0;"";0
13137;9;635;0;155;"70+";"";0;2;"";5
13138;30;282;0;1547;"46-55";"Married";0;2;"";5
13140;26;334;0;0;"";"";0;0;"";0
13141;8;437;0;959;"46-55";"";0;1;"";5
13142;8;1086;0;509;"26-35";"Single";0;1;"";3
13143;8;58;0;0;"";"";0;0;"";0
13146;8;383;0;0;"";"";0;0;"";0
13149;13;119;0;839;"46-55";"";0;1;"";1
13150;30;865;0;0;"";"";0;0;"";0
13151;8;624;0;1188;"36-45";"Married";0;2;"";5
13152;30;866;0;1296;"26-35";"Single";0;2;"";8
13153;13;244;0;276;"46-55";"";0;2;"";5
13155;13;440;0;581;"46-55";"";0;1;"";2
13157;13;763;0;0;"";"";0;0;"";0
13160;1;568;0;0;"";"";0;0;"";0
13161;8;383;0;0;"";"";0;0;"";0
13164;13;485;0;0;"";"";0;0;"";0
13165;13;744;0;1082;"56-70";"Single";0;1;"";4
13166;8;610;0;877;"46-55";"Married";0;2;"";5
13168;10;689;1;1441;"36-45";"";0;3;"1";2
13170;13;517;0;932;"36-45";"";0;1;"";5
13173;13;517;0;1192;"70+";"";0;1;"";2
13175;13;1108;0;1580;"26-35";"";0;2;"";5
13177;11;506;0;1520;"26-35";"Married";0;3;"1";8
13178;30;1051;0;0;"";"";0;0;"";0
13179;13;153;0;338;"46-55";"";0;1;"";5
13181;30;1083;0;0;"";"";0;0;"";0
13182;29;443;0;1115;"46-55";"";0;2;"";3
13184;29;868;0;0;"";"";0;0;"";0
13185;8;83;0;828;"18-25";"Single";1;2;"1";1
13187;12;466;0;0;"";"";0;0;"";0
13188;30;310;0;0;"";"";0;0;"";0
13190;8;755;0;0;"";"";0;0;"";0
13193;8;928;0;0;"";"";0;0;"";0
13194;29;418;0;0;"";"";0;0;"";0
13196;8;906;0;0;"";"";0;0;"";0
13199;28;993;0;0;"";"";0;0;"";0
13200;8;672;0;59;"70+";"Single";0;1;"";4
13201;29;613;0;0;"";"";0;0;"";0
13202;26;749;0;1544;"46-55";"";0;1;"";4
13203;26;769;0;444;"46-55";"";0;2;"";2
13204;26;867;0;204;"46-55";"";0;4;"3+";4
13206;30;965;0;0;"";"";0;0;"";0
13208;13;603;0;1453;"46-55";"";0;2;"";5
13209;8;84;0;1152;"46-55";"";0;3;"1";10
13210;3;726;0;1192;"70+";"";0;1;"";2
13211;11;571;0;0;"";"";0;0;"";0
13214;8;981;0;0;"";"";0;0;"";0
13217;26;925;0;0;"";"";0;0;"";0
13220;13;606;0;650;"46-55";"";0;1;"";5
13221;8;73;0;860;"26-35";"Single";0;1;"";1
13222;13;881;0;0;"";"";0;0;"";0
13224;7;641;0;0;"";"";0;0;"";0
13227;8;615;0;1033;"36-45";"Single";0;1;"";1
13228;8;711;0;595;"18-25";"";0;2;"";2
13230;7;986;0;1036;"36-45";"";0;2;"";9
13233;8;694;0;0;"";"";0;0;"";0
13234;13;422;0;982;"46-55";"";1;1;"";2
13237;8;87;0;0;"";"";0;0;"";0
13238;26;875;0;0;"";"";0;0;"";0
13239;12;526;0;1093;"46-55";"Married";0;4;"2";6
13240;13;954;0;748;"46-55";"Married";0;3;"1";8
13242;8;1070;1;0;"";"";0;0;"";0
13243;8;78;0;338;"46-55";"";0;1;"";5
13244;26;262;0;1458;"46-55";"Married";0;3;"1";6
13246;26;908;0;550;"36-45";"";0;1;"";2
13248;8;885;0;0;"";"";0;0;"";0
13249;13;137;0;0;"";"";0;0;"";0
13250;26;1024;0;0;"";"";0;0;"";0
13255;8;87;0;627;"46-55";"";0;4;"2";4
13256;29;750;0;0;"";"";0;0;"";0
13260;13;627;0;1031;"36-45";"";0;1;"";2
13261;30;351;0;1378;"26-35";"";0;4;"2";8
13263;12;1075;0;0;"";"";0;0;"";0
13264;8;71;0;0;"";"";0;0;"";0
13265;7;986;0;1451;"36-45";"";0;2;"";8
13266;5;934;0;0;"";"";0;0;"";0
13267;8;907;0;1388;"46-55";"Married";0;2;"";5
13269;13;1112;0;0;"";"";0;0;"";0
13271;13;556;0;551;"46-55";"";0;1;"";6
13273;13;143;0;11;"70+";"Single";0;2;"";1
13275;13;731;0;0;"";"";0;0;"";0
13276;8;550;0;541;"26-35";"Single";0;1;"";10
13277;8;645;0;789;"46-55";"";0;2;"";1
13278;13;773;0;1109;"36-45";"Married";0;2;"";6
13279;12;108;0;731;"70+";"Single";0;1;"";4
13280;8;804;0;202;"46-55";"Married";0;2;"";6
13281;13;1100;0;0;"";"";0;0;"";0
13284;29;975;0;0;"";"";0;0;"";0
13287;29;868;0;1339;"56-70";"Single";0;2;"";4
13288;12;819;0;0;"";"";0;0;"";0
13290;5;663;0;1252;"26-35";"Single";0;3;"2";3
13292;7;986;0;179;"46-55";"";0;1;"";4
13294;8;883;0;0;"";"";0;0;"";0
13295;13;796;0;131;"46-55";"";0;2;"";5
13296;28;587;0;590;"36-45";"";0;2;"";1
13297;9;578;0;39;"70+";"Married";0;2;"";4
13299;8;567;0;797;"46-55";"";0;1;"";6
13300;8;83;0;1184;"46-55";"";0;3;"1";4
13301;8;383;0;1514;"36-45";"";0;1;"";6
13303;27;1091;0;0;"";"";0;0;"";0
13305;30;333;0;0;"";"";0;0;"";0
13306;8;615;0;191;"56-70";"Married";0;2;"";1
13307;13;465;0;0;"";"";0;0;"";0
13308;13;470;0;0;"";"";0;0;"";0
13309;12;819;0;828;"18-25";"Single";1;2;"1";1
13310;13;249;0;891;"36-45";"Married";0;2;"";5
13312;13;891;0;0;"";"";0;0;"";0
13313;7;986;0;0;"";"";0;0;"";0
13314;13;293;0;381;"26-35";"";0;3;"1";4
13316;11;971;0;0;"";"";0;0;"";0
13317;9;896;0;1318;"46-55";"Married";0;2;"";3
13318;11;669;0;514;"26-35";"";0;2;"";6
13319;8;283;0;1252;"26-35";"Single";0;3;"2";3
13320;10;732;0;1216;"26-35";"";0;4;"2";8
13321;13;125;0;11;"70+";"Single";0;2;"";1
13322;13;644;0;0;"";"";0;0;"";0
13323;13;133;0;577;"46-55";"Married";0;3;"1";7
13324;8;846;0;808;"70+";"Married";0;2;"";4
13326;8;49;0;0;"";"";0;0;"";0
13327;30;355;0;517;"26-35";"";0;2;"";6
13328;9;575;0;677;"36-45";"";0;1;"";5
13329;13;155;0;0;"";"";0;0;"";0
13330;8;1058;0;776;"46-55";"";0;1;"";2
13331;13;115;0;1109;"36-45";"Married";0;2;"";6
13332;8;920;0;1046;"46-55";"Married";0;2;"";6
13333;13;117;0;1085;"46-55";"";0;1;"";4
13334;13;694;0;0;"";"";0;0;"";0
13336;8;81;0;38;"46-55";"Single";0;2;"";5
13337;7;691;0;679;"36-45";"Single";1;2;"";4
13338;8;60;0;0;"";"";0;0;"";0
13339;8;658;0;186;"26-35";"";0;2;"";4
13340;13;786;0;0;"";"";0;0;"";0
13341;26;979;0;1304;"36-45";"";0;1;"";2
13342;8;248;0;1317;"36-45";"Married";0;2;"";4
13344;30;913;0;294;"18-25";"Single";0;2;"";5
13345;8;772;0;1551;"46-55";"Single";0;1;"";5
13346;8;907;0;288;"46-55";"Married";0;2;"";3
13347;8;889;0;223;"70+";"Married";0;2;"";5
13349;30;706;0;1441;"36-45";"";0;3;"1";2
13350;13;940;0;0;"";"";0;0;"";0
13351;13;249;0;795;"46-55";"";0;2;"1";5
13357;13;159;0;0;"";"";0;0;"";0
13358;13;472;0;153;"46-55";"";1;1;"";5
13360;13;1108;0;0;"";"";0;0;"";0
13361;26;484;0;974;"46-55";"";0;1;"";2
13362;13;153;0;905;"36-45";"Married";0;2;"";1
13363;26;582;0;0;"";"";0;0;"";0
13364;30;866;0;1528;"46-55";"";0;3;"1";2
13365;13;995;0;0;"";"";0;0;"";0
13366;8;424;0;414;"70+";"Married";0;2;"";6
13367;30;1015;0;369;"56-70";"Married";0;2;"";4
13368;8;94;0;295;"56-70";"Married";0;2;"";4
13370;12;526;0;0;"";"";0;0;"";0
13373;13;137;0;0;"";"";0;0;"";0
13374;8;48;0;801;"26-35";"Single";0;1;"";2
13377;12;1075;0;0;"";"";0;0;"";0
13378;30;300;0;0;"";"";0;0;"";0
13380;26;694;0;153;"46-55";"";1;1;"";5
13383;30;300;0;232;"70+";"";0;1;"";5
13384;13;681;0;912;"70+";"Married";0;2;"";6
13385;13;758;0;719;"56-70";"Married";0;2;"";2
13386;9;705;0;0;"";"";0;0;"";0
13387;8;627;0;1202;"36-45";"Single";0;3;"1";6
13390;7;691;0;0;"";"";0;0;"";0
13391;4;895;0;0;"";"";0;0;"";0
13392;13;244;0;0;"";"";0;0;"";0
13393;11;506;0;0;"";"";0;0;"";0
13394;13;420;0;1195;"56-70";"Married";0;2;"";5
13398;8;733;0;0;"";"";0;0;"";0
13400;13;115;0;1506;"46-55";"";0;1;"";5
13402;7;1102;0;113;"56-70";"Married";0;2;"";4
13403;7;641;0;0;"";"";0;0;"";0
13404;11;506;0;1332;"36-45";"Married";0;2;"";8
13405;30;665;0;0;"";"";0;0;"";0
13406;10;280;0;978;"26-35";"Married";1;4;"2";7
13407;13;120;0;0;"";"";0;0;"";0
13408;13;1021;0;0;"";"";0;0;"";0
13410;26;647;0;0;"";"";0;0;"";0
13412;8;1084;0;0;"";"";0;0;"";0
13415;13;144;0;0;"";"";0;0;"";0
13416;8;725;0;0;"";"";0;0;"";0
13417;13;20;0;565;"26-35";"";0;3;"1";9
13419;30;706;0;0;"";"";0;0;"";0
13420;13;1031;0;763;"26-35";"";0;2;"";4
13422;4;459;0;0;"";"";0;0;"";0
13423;8;707;0;0;"";"";0;0;"";0
13424;13;734;0;0;"";"";0;0;"";0
13425;8;64;0;0;"";"";0;0;"";0
13428;13;149;0;1388;"46-55";"Married";0;2;"";5
13429;8;544;0;0;"";"";0;0;"";0
13430;13;244;0;0;"";"";0;0;"";0
13431;8;741;0;0;"";"";0;0;"";0
13433;13;1031;0;0;"";"";0;0;"";0
13434;13;510;0;0;"";"";0;0;"";0
13436;13;125;0;499;"36-45";"Married";1;2;"";5
13439;30;948;0;1170;"36-45";"";0;1;"";2
13440;13;1029;0;0;"";"";0;0;"";0
13441;8;74;0;983;"56-70";"Single";0;1;"";4
13442;8;46;0;143;"70+";"";0;1;"";2
13443;29;643;0;575;"56-70";"Married";0;2;"";1
13445;30;332;0;550;"36-45";"";0;1;"";2
13447;8;83;0;1103;"26-35";"Married";0;2;"";4
13448;30;997;0;0;"";"";0;0;"";0
13450;26;1;0;141;"56-70";"Married";0;2;"";9
13452;8;66;0;797;"46-55";"";0;1;"";6
13455;13;141;0;0;"";"";0;0;"";0
13456;8;509;0;719;"56-70";"Married";0;2;"";2
13464;8;711;0;0;"";"";0;0;"";0
13465;13;1047;0;977;"46-55";"Married";0;2;"";4
13466;30;1001;0;0;"";"";0;0;"";0
13469;13;145;0;0;"";"";0;0;"";0
13470;13;142;0;0;"";"";0;0;"";0
13472;8;884;0;0;"";"";0;0;"";0
13480;13;751;0;0;"";"";0;0;"";0
13481;26;876;0;162;"26-35";"";0;2;"";5
13482;11;571;0;230;"36-45";"";0;2;"";5
13483;13;465;0;90;"46-55";"";0;2;"";5
13486;8;55;0;0;"";"";0;0;"";0
13488;8;740;0;1457;"46-55";"Single";0;1;"";5
13489;8;51;0;0;"";"";0;0;"";0
13490;7;687;0;0;"";"";0;0;"";0
13491;13;891;0;0;"";"";0;0;"";0
13492;8;979;0;0;"";"";0;0;"";0
13496;8;101;0;1321;"36-45";"Married";0;3;"1";1
13498;12;496;0;0;"";"";0;0;"";0
13499;13;130;0;1258;"46-55";"";0;1;"";1
13500;26;1048;0;0;"";"";0;0;"";0
13501;13;128;0;1314;"46-55";"Married";0;3;"1";1
13503;26;695;0;596;"46-55";"";0;1;"";1
13504;13;143;0;0;"";"";0;0;"";0
13505;8;682;0;0;"";"";0;0;"";0
13507;8;964;0;1519;"26-35";"";0;1;"";2
13508;28;441;0;1332;"36-45";"Married";0;2;"";8
13509;26;1009;0;0;"";"";0;0;"";0
13513;13;679;0;251;"46-55";"Single";1;1;"";3
13514;11;1044;0;0;"";"";0;0;"";0
13517;4;104;0;0;"";"";0;0;"";0
13518;29;1046;0;0;"";"";0;0;"";0
13521;8;432;0;891;"36-45";"Married";0;2;"";5
13522;13;115;0;0;"";"";0;0;"";0
13523;3;828;0;0;"";"";0;0;"";0
13525;11;571;0;0;"";"";0;0;"";0
13527;8;810;0;0;"";"";0;0;"";0
13529;26;407;0;0;"";"";0;0;"";0
13530;13;942;0;0;"";"";0;0;"";0
13531;8;567;0;327;"36-45";"Married";0;3;"1";12
13532;8;942;0;267;"36-45";"";0;2;"";1
13534;8;792;0;789;"46-55";"";0;2;"";1
13535;5;663;0;1332;"36-45";"Married";0;2;"";8
13536;13;909;0;0;"";"";0;0;"";0
13537;8;919;0;0;"";"";0;0;"";0
13538;30;754;0;0;"";"";0;0;"";0
13539;30;421;0;0;"";"";0;0;"";0
13540;13;482;0;0;"";"";0;0;"";0
13542;26;824;0;0;"";"";0;0;"";0
13543;13;146;0;0;"";"";0;0;"";0
13544;13;920;0;0;"";"";0;0;"";0
13545;13;146;0;0;"";"";0;0;"";0
13547;5;934;0;0;"";"";0;0;"";0
13548;30;528;0;0;"";"";0;0;"";0
13549;13;888;0;613;"46-55";"";0;2;"";5
13550;10;934;0;363;"36-45";"Married";0;3;"1";12
13551;2;559;0;619;"36-45";"Single";1;2;"1";4
13553;30;576;0;0;"";"";0;0;"";0
13554;26;339;0;436;"70+";"Married";0;2;"";8
13555;13;139;0;911;"46-55";"Married";0;3;"1";8
13556;13;110;0;0;"";"";0;0;"";0
13557;26;246;0;0;"";"";0;0;"";0
13559;8;248;0;1079;"46-55";"Married";0;2;"";1
13560;13;468;0;0;"";"";0;0;"";0
13561;7;687;0;162;"26-35";"";0;2;"";5
13562;13;516;0;1054;"36-45";"";0;1;"";5
13563;13;1056;0;0;"";"";0;0;"";0
13564;7;1050;0;0;"";"";0;0;"";0
13570;13;892;0;1210;"46-55";"Married";0;2;"";5
13571;8;623;0;1211;"36-45";"Married";0;2;"";5
13572;13;992;0;0;"";"";0;0;"";0
13573;13;132;0;0;"";"";0;0;"";0
13574;30;595;0;19;"46-55";"";0;1;"";3
13575;8;1070;0;0;"";"";0;0;"";0
13576;13;434;0;174;"36-45";"";0;1;"";4
13578;30;345;0;0;"";"";0;0;"";0
13579;13;606;0;0;"";"";0;0;"";0
13581;8;52;0;1154;"46-55";"Married";0;3;"1";6
13582;26;660;0;667;"26-35";"";0;2;"";6
13583;26;470;0;1441;"36-45";"";0;3;"1";2
13584;11;759;0;1386;"18-25";"";0;3;"1";5
13585;8;907;0;561;"36-45";"Married";0;2;"";4
13586;5;893;0;0;"";"";0;0;"";0
13591;13;113;0;0;"";"";0;0;"";0
13594;11;980;0;0;"";"";0;0;"";0
13595;10;732;0;1574;"36-45";"Married";0;2;"";5
13596;8;65;0;0;"";"";0;0;"";0
13599;13;610;0;7;"26-35";"";0;3;"1";3
13602;13;118;0;87;"46-55";"Single";0;2;"";4
13603;13;146;0;1216;"26-35";"";0;4;"2";8
13606;13;465;0;0;"";"";0;0;"";0
13608;13;167;0;1321;"36-45";"Married";0;3;"1";1
13609;8;793;0;1475;"70+";"";0;3;"2";1
13610;7;1050;0;572;"36-45";"Married";0;2;"";4
13611;8;615;0;0;"";"";0;0;"";0
13612;8;658;0;0;"";"";0;0;"";0
13613;8;674;0;0;"";"";0;0;"";0
13614;13;133;0;473;"46-55";"";0;2;"";4
13615;9;105;0;0;"";"";0;0;"";0
13618;11;1099;0;1061;"36-45";"Single";0;1;"";3
13620;26;246;0;619;"36-45";"Single";1;2;"1";4
13624;13;954;0;0;"";"";0;0;"";0
13626;13;627;0;113;"56-70";"Married";0;2;"";4
13628;26;767;0;1441;"36-45";"";0;3;"1";2
13630;13;901;0;0;"";"";0;0;"";0
13631;29;1046;0;0;"";"";0;0;"";0
13632;8;511;0;1545;"36-45";"";0;2;"";8
13634;8;54;0;0;"";"";0;0;"";0
13635;9;105;0;912;"70+";"Married";0;2;"";6
13636;29;800;0;1252;"26-35";"Single";0;3;"2";3
13637;30;863;0;0;"";"";0;0;"";0
13639;12;492;0;833;"56-70";"";0;2;"";4
13640;8;537;0;1451;"36-45";"";0;2;"";8
13641;30;667;0;574;"36-45";"";0;1;"";4
13643;9;18;0;384;"36-45";"Single";0;1;"";3
13645;7;687;0;363;"36-45";"Married";0;3;"1";12
13646;12;572;0;202;"46-55";"Married";0;2;"";6
13647;8;808;0;0;"";"";0;0;"";0
13649;29;416;0;1055;"26-35";"Married";0;3;"1";4
13651;8;91;0;0;"";"";0;0;"";0
13652;8;9;0;1296;"26-35";"Single";0;2;"";8
13653;26;369;0;393;"46-55";"";0;1;"";5
13654;13;1070;0;936;"70+";"";0;2;"";4
13656;8;83;0;0;"";"";0;0;"";0
13658;13;881;0;1057;"36-45";"";0;1;"";3
13662;13;694;0;0;"";"";0;0;"";0
13663;8;46;0;0;"";"";0;0;"";0
13664;8;248;0;0;"";"";0;0;"";0
13666;8;581;0;550;"36-45";"";0;1;"";2
13668;13;112;0;1367;"36-45";"";0;1;"";5
13670;13;284;0;0;"";"";0;0;"";0
13672;8;76;0;593;"46-55";"Single";1;2;"1";3
13673;12;779;0;0;"";"";0;0;"";0
13674;30;965;0;0;"";"";0;0;"";0
13676;13;815;0;0;"";"";0;0;"";0
13677;13;754;0;579;"26-35";"Married";0;2;"";8
13679;26;710;0;0;"";"";0;0;"";0
13680;13;117;0;0;"";"";0;0;"";0
13681;13;1065;0;0;"";"";0;0;"";0
13682;8;989;0;0;"";"";0;0;"";0
13684;9;705;0;457;"36-45";"Married";0;4;"2";7
13685;8;567;0;0;"";"";0;0;"";0
13686;12;1063;0;545;"70+";"Married";0;3;"1";4
13689;13;168;0;0;"";"";0;0;"";0
13692;8;61;0;14;"26-35";"Married";1;2;"";6
13694;13;771;0;0;"";"";0;0;"";0
13695;13;165;0;1304;"36-45";"";0;1;"";2
13696;9;705;0;142;"46-55";"Married";0;2;"";4
13698;8;77;0;745;"36-45";"";0;1;"";1
13699;13;1100;0;0;"";"";0;0;"";0
13700;13;128;0;249;"26-35";"Single";0;1;"";5
13702;11;759;0;0;"";"";0;0;"";0
13704;13;1056;0;0;"";"";0;0;"";0
13706;13;949;0;1340;"46-55";"";0;2;"";6
13711;13;672;1;0;"";"";0;0;"";0
13712;8;64;0;569;"46-55";"";0;1;"";9
13713;8;58;0;977;"46-55";"Married";0;2;"";4
13714;13;786;1;1319;"46-55";"Single";0;1;"";7
13715;26;783;0;0;"";"";0;0;"";0
13717;13;154;0;0;"";"";0;0;"";0
13718;13;606;0;732;"36-45";"";0;2;"";2
13719;8;902;0;0;"";"";0;0;"";0
13721;13;253;0;782;"56-70";"Married";0;2;"";9
13722;30;900;0;0;"";"";0;0;"";0
13725;13;249;0;0;"";"";0;0;"";0
13726;26;820;0;0;"";"";0;0;"";0
13727;6;677;0;0;"";"";0;0;"";0
13728;13;653;0;0;"";"";0;0;"";0
13729;29;1046;0;0;"";"";0;0;"";0
13730;13;27;0;0;"";"";0;0;"";0
13732;13;151;0;0;"";"";0;0;"";0
13734;13;124;0;1167;"46-55";"";0;1;"";5
13736;8;757;0;246;"46-55";"";0;1;"";5
13738;13;135;0;279;"18-25";"";0;1;"";3
13739;13;1028;0;0;"";"";0;0;"";0
